Normalized X,Normalized Y
0.27406417112299464,0.5485714285714286
0.22058823529411764,0.5714285714285714
0.22593582887700533,0.5714285714285714
0.8128342245989305,0.5285714285714286
0.81951871657754,0.53
0.25,0.5671428571428572
0.27406417112299464,0.5642857142857143
0.045454545454545456,0.5242857142857142
0.24064171122994651,0.5271428571428571
0.24598930481283424,0.5271428571428571
0.2393048128342246,0.5428571428571428
0.27807486631016043,0.5385714285714286
0.5267379679144385,0.5371428571428571
0.5387700534759359,0.5357142857142857
0.7312834224598931,0.4828571428571429
0.8048128342245989,0.48
0.5868983957219251,0.54
0.6109625668449198,0.5357142857142857
0.5026737967914439,0.51
0.5401069518716578,0.5185714285714286
0.5267379679144385,0.54
0.5374331550802139,0.5385714285714286
0.21122994652406418,0.5671428571428572
0.2286096256684492,0.5657142857142857
0.3141711229946524,0.53
0.32754010695187163,0.5985714285714285
0.8556149732620321,0.5357142857142857
0.8756684491978609,0.5371428571428571
0.44919786096256686,0.4471428571428572
0.49064171122994654,0.4542857142857143
0.3783422459893048,0.5014285714285714
0.40106951871657753,0.5014285714285714
0.2393048128342246,0.5357142857142857
0.27807486631016043,0.5442857142857143
0.5481283422459893,0.46571428571428575
0.5628342245989305,0.46571428571428575
0.5040106951871658,0.5171428571428571
0.5227272727272727,0.5171428571428571
0.29010695187165775,0.47285714285714286
0.303475935828877,0.47285714285714286
0.946524064171123,0.49142857142857144
0.9625668449197861,0.49142857142857144
0.7259358288770054,0.48428571428571426
0.3770053475935829,0.5057142857142857
0.39037433155080214,0.5057142857142857
0.39037433155080214,0.4857142857142857
0.410427807486631,0.48857142857142855
0.8275401069518716,0.5014285714285714
0.8475935828877005,0.4942857142857143
0.8943850267379679,0.49142857142857144
0.8983957219251337,0.4585714285714286
0.35561497326203206,0.47714285714285715
0.3689839572192513,0.4714285714285714
0.9211229946524064,0.5257142857142857
0.9411764705882353,0.5271428571428571
0.5935828877005348,0.5571428571428572
0.6002673796791443,0.5428571428571428
0.7446524064171123,0.47285714285714286
0.7540106951871658,0.47285714285714286
0.4505347593582888,0.4542857142857143
0.4879679144385027,0.4442857142857143
0.6216577540106952,0.48
0.6510695187165776,0.4828571428571429
0.23796791443850268,0.5542857142857143
0.2767379679144385,0.5528571428571428
0.1323529411764706,0.5657142857142857
0.14304812834224598,0.48428571428571426
0.5026737967914439,0.5085714285714286
0.5213903743315508,0.5114285714285715
0.15641711229946523,0.48857142857142855
0.16844919786096257,0.5342857142857143
0.6898395721925134,0.5557142857142857
0.7045454545454546,0.5628571428571428
0.2660427807486631,0.5585714285714285
0.2767379679144385,0.5557142857142857
0.39037433155080214,0.48142857142857143
0.41310160427807485,0.4828571428571429
0.26737967914438504,0.5671428571428572
0.2727272727272727,0.5671428571428572
0.6082887700534759,0.5314285714285714
0.6136363636363636,0.5314285714285714
0.24064171122994651,0.5314285714285714
0.24598930481283424,0.5285714285714286
0.6617647058823529,0.45
0.6671122994652406,0.45
0.31016042780748665,0.5228571428571429
0.32486631016042783,0.6
0.8021390374331551,0.4785714285714286
0.8141711229946524,0.5357142857142857
0.5828877005347594,0.48857142857142855
0.9491978609625669,0.4828571428571429
0.9598930481283422,0.48428571428571426
0.4425133689839572,0.40571428571428575
0.45454545454545453,0.4642857142857143
0.35294117647058826,0.4928571428571429
0.3609625668449198,0.4542857142857143
0.1925133689839572,0.5285714285714286
0.20989304812834225,0.5457142857142857
0.8542780748663101,0.5214285714285715
0.6577540106951871,0.46571428571428575
0.6684491978609626,0.46285714285714286
0.9171122994652406,0.49857142857142855
0.929144385026738,0.5442857142857143
0.30213903743315507,0.46714285714285714
0.3088235294117647,0.49142857142857144
0.3355614973262032,0.5857142857142857
0.3409090909090909,0.5128571428571429
0.5053475935828877,0.52
0.5240641711229946,0.52
0.09759358288770054,0.48142857142857143
0.9358288770053476,0.5414285714285714
0.9451871657754011,0.4957142857142857
0.1858288770053476,0.5342857142857143
0.41711229946524064,0.47
0.4197860962566845,0.4357142857142857
0.8810160427807486,0.53
0.18716577540106952,0.5314285714285714
0.20588235294117646,0.5314285714285714
0.10828877005347594,0.5042857142857142
0.10962566844919786,0.5271428571428571
0.8703208556149733,0.5457142857142857
0.6711229946524064,0.48428571428571426
0.43983957219251335,0.40571428571428575
0.44919786096256686,0.45142857142857146
0.07219251336898395,0.4857142857142857
0.4893048128342246,0.46285714285714286
0.5120320855614974,0.5328571428571429
0.24732620320855614,0.5371428571428571
0.18983957219251338,0.5285714285714286
0.20588235294117646,0.5285714285714286
0.27540106951871657,0.5342857142857143
0.2927807486631016,0.46714285714285714
0.7165775401069518,0.5442857142857143
0.7205882352941176,0.4857142857142857
0.8943850267379679,0.5214285714285715
0.9010695187165776,0.47285714285714286
0.5374331550802139,0.5442857142857143
0.5481283422459893,0.4642857142857143
0.2767379679144385,0.5214285714285715
0.28342245989304815,0.4857142857142857
0.9157754010695187,0.4785714285714286
0.9251336898395722,0.5271428571428571
0.3302139037433155,0.5985714285714285
0.33288770053475936,0.5714285714285714
0.9385026737967914,0.5357142857142857
0.9545454545454546,0.47714285714285715
0.6684491978609626,0.49142857142857144
0.6818181818181818,0.5414285714285714
0.6096256684491979,0.5371428571428571
0.6216577540106952,0.47714285714285715
0.3729946524064171,0.5
0.5508021390374331,0.46714285714285714
0.5735294117647058,0.47
0.3663101604278075,0.45714285714285713
0.37566844919786097,0.5042857142857142
0.17780748663101603,0.5642857142857143
0.18716577540106952,0.5442857142857143
0.18850267379679145,0.5357142857142857
0.2072192513368984,0.5357142857142857
0.4799465240641711,0.4385714285714286
0.5026737967914439,0.4957142857142857
0.5828877005347594,0.5114285714285715
0.5909090909090909,0.5571428571428572
0.38636363636363635,0.5042857142857142
0.3983957219251337,0.4828571428571429
0.4184491978609626,0.44571428571428573
0.4411764705882353,0.40571428571428575
0.24064171122994651,0.5342857142857143
0.27941176470588236,0.53
0.5454545454545454,0.47285714285714286
0.8048128342245989,0.4785714285714286
0.660427807486631,0.45285714285714285
0.6617647058823529,0.46
0.2393048128342246,0.5457142857142857
0.2727272727272727,0.5657142857142857
0.6911764705882353,0.5528571428571428
0.713903743315508,0.5528571428571428
0.8556149732620321,0.5371428571428571
0.8729946524064172,0.5414285714285714
0.42780748663101603,0.4257142857142857
0.43315508021390375,0.4257142857142857
0.6457219251336899,0.47714285714285715
0.6684491978609626,0.4828571428571429
0.856951871657754,0.5414285714285714
0.8716577540106952,0.5442857142857143
0.06818181818181818,0.4928571428571429
0.10561497326203209,0.49142857142857144
0.7740641711229946,0.48857142857142855
0.7967914438502673,0.48857142857142855
0.22727272727272727,0.56
0.2553475935828877,0.5657142857142857
0.22593582887700533,0.57
0.45187165775401067,0.4585714285714286
0.48663101604278075,0.44142857142857145
0.27540106951871657,0.56
0.2807486631016043,0.5157142857142857
0.4799465240641711,0.44571428571428573
0.4893048128342246,0.44857142857142857
0.49064171122994654,0.45714285714285713
0.5026737967914439,0.4928571428571429
0.8609625668449198,0.5571428571428572
0.26871657754010697,0.5571428571428572
0.27406417112299464,0.5557142857142857
0.5334224598930482,0.5485714285714286
0.5427807486631016,0.4828571428571429
0.553475935828877,0.45571428571428574
0.5815508021390374,0.48714285714285716
0.4050802139037433,0.49714285714285716
0.41711229946524064,0.45142857142857146
0.4532085561497326,0.4614285714285714
0.45989304812834225,0.46
0.5922459893048129,0.5485714285714286
0.6056149732620321,0.5457142857142857
0.1751336898395722,0.5585714285714285
0.18449197860962566,0.5557142857142857
0.7179144385026738,0.5071428571428571
0.7192513368983957,0.53
0.9171122994652406,0.48142857142857143
0.2393048128342246,0.54
0.24732620320855614,0.54
0.7834224598930482,0.48428571428571426
0.7981283422459893,0.48428571428571426
0.8823529411764706,0.5285714285714286
0.8903743315508021,0.5285714285714286
0.6697860962566845,0.4785714285714286
0.16844919786096257,0.5385714285714286
0.17245989304812834,0.5571428571428572
0.23796791443850268,0.5471428571428572
0.3342245989304813,0.5985714285714285
0.339572192513369,0.52
0.1537433155080214,0.48857142857142855
0.16711229946524064,0.5314285714285714
0.3342245989304813,0.57
0.33689839572192515,0.5385714285714286
0.8729946524064172,0.5342857142857143
0.9505347593582888,0.48142857142857143
0.9585561497326203,0.48
0.6617647058823529,0.4471428571428572
0.8288770053475936,0.4928571428571429
0.8462566844919787,0.4928571428571429
0.6149732620320856,0.5271428571428571
0.6256684491978609,0.4757142857142857
0.20320855614973263,0.5185714285714286
0.21256684491978609,0.56
0.058823529411764705,0.5385714285714286
0.06951871657754011,0.48857142857142855
0.606951871657754,0.5428571428571428
0.6096256684491979,0.53
0.8943850267379679,0.49857142857142855
0.8957219251336899,0.4857142857142857
0.25,0.5628571428571428
0.27406417112299464,0.5514285714285714
0.7433155080213903,0.47714285714285715
0.7553475935828877,0.47714285714285715
0.3074866310160428,0.48857142857142855
0.3141711229946524,0.5228571428571429
0.42112299465240643,0.4357142857142857
0.42379679144385024,0.42714285714285716
0.5521390374331551,0.45714285714285713
0.5588235294117647,0.45714285714285713
0.6684491978609626,0.48857142857142855
0.6724598930481284,0.5057142857142857
0.8957219251336899,0.4828571428571429
0.8609625668449198,0.5471428571428572
0.8890374331550802,0.53
0.5494652406417112,0.4614285714285714
0.5762032085561497,0.4785714285714286
0.45588235294117646,0.4585714285714286
0.47192513368983957,0.45285714285714285
0.4772727272727273,0.4442857142857143
0.4893048128342246,0.45
0.6671122994652406,0.48
0.6871657754010695,0.5528571428571428
0.8128342245989305,0.5271428571428571
0.8235294117647058,0.5285714285714286
0.7272727272727273,0.48428571428571426
0.7379679144385026,0.48857142857142855
0.29010695187165775,0.48
0.8101604278074866,0.5128571428571429
0.8288770053475936,0.5157142857142857
0.39572192513368987,0.46285714285714286
0.3997326203208556,0.48857142857142855
0.20053475935828877,0.5185714285714286
0.20989304812834225,0.5642857142857143
0.6978609625668449,0.5642857142857143
0.7165775401069518,0.54
0.8957219251336899,0.48428571428571426
0.9144385026737968,0.4828571428571429
0.8970588235294118,0.47285714285714286
0.9037433155080213,0.47285714285714286
0.40106951871657753,0.5028571428571429
0.40641711229946526,0.48857142857142855
0.6136363636363636,0.5142857142857142
0.6189839572192514,0.5028571428571429
0.9064171122994652,0.4757142857142857
0.8435828877005348,0.4828571428571429
0.8622994652406417,0.5514285714285714
0.2820855614973262,0.5042857142857142
0.2887700534759358,0.4757142857142857
0.8302139037433155,0.48714285714285716
0.8355614973262032,0.48714285714285716
0.03877005347593583,0.52
0.06417112299465241,0.5285714285714286
0.6818181818181818,0.5385714285714286
0.7032085561497327,0.5657142857142857
0.7152406417112299,0.53
0.7179144385026738,0.5157142857142857
0.41310160427807485,0.48142857142857143
0.8355614973262032,0.4828571428571429
0.5213903743315508,0.5214285714285715
0.06951871657754011,0.49
0.08957219251336898,0.49
0.6363636363636364,0.48
0.4197860962566845,0.45142857142857146
0.4264705882352941,0.4257142857142857
0.3462566844919786,0.5
0.3609625668449198,0.47
0.5762032085561497,0.47714285714285715
0.5882352941176471,0.5328571428571429
0.4344919786096257,0.4185714285714286
0.4625668449197861,0.4542857142857143
0.6925133689839572,0.5542857142857143
0.713903743315508,0.5542857142857143
0.5080213903743316,0.5285714285714286
0.516042780748663,0.5285714285714286
0.24064171122994651,0.5571428571428572
0.2727272727272727,0.56
0.09893048128342247,0.4828571428571429
0.11096256684491979,0.5171428571428571
0.7446524064171123,0.4828571428571429
0.7620320855614974,0.48714285714285716
0.9197860962566845,0.5171428571428571
0.9237967914438503,0.5428571428571428
0.48128342245989303,0.43142857142857144
0.4879679144385027,0.45714285714285713
0.946524064171123,0.4928571428571429
0.9625668449197861,0.4942857142857143
0.6149732620320856,0.5042857142857142
0.6270053475935828,0.4757142857142857
0.9131016042780749,0.4757142857142857
0.5508021390374331,0.46
0.570855614973262,0.4685714285714286
0.03877005347593583,0.5228571428571429
0.06283422459893048,0.5342857142857143
0.8903743315508021,0.53
0.8943850267379679,0.5
0.14171122994652408,0.48857142857142855
0.15508021390374332,0.48857142857142855
0.45187165775401067,0.45571428571428574
0.946524064171123,0.4942857142857143
0.9625668449197861,0.4957142857142857
0.3770053475935829,0.49857142857142855
0.4077540106951872,0.4928571428571429
0.09759358288770054,0.48714285714285716
0.10427807486631016,0.48714285714285716
0.8248663101604278,0.5271428571428571
0.8302139037433155,0.48857142857142855
0.516042780748663,0.5157142857142857
0.2553475935828877,0.5442857142857143
0.27540106951871657,0.5414285714285714
0.058823529411764705,0.5342857142857143
0.06684491978609626,0.4957142857142857
0.7459893048128342,0.46714285714285714
0.7513368983957219,0.46714285714285714
0.5,0.48
0.5053475935828877,0.5214285714285715
0.9331550802139037,0.5428571428571428
0.9491978609625669,0.48428571428571426
0.42513368983957217,0.4257142857142857
0.446524064171123,0.4285714285714286
0.553475935828877,0.46
0.5601604278074866,0.46
0.15240641711229946,0.49142857142857144
0.1590909090909091,0.5114285714285715
0.4117647058823529,0.48714285714285716
0.4184491978609626,0.44142857142857145
0.39037433155080214,0.4828571428571429
0.6524064171122995,0.48142857142857143
0.6684491978609626,0.45285714285714285
0.339572192513369,0.5457142857142857
0.3409090909090909,0.53
0.2620320855614973,0.5328571428571429
0.5721925133689839,0.47714285714285715
0.5815508021390374,0.4942857142857143
